exRNA000003	exRNA000004	exRNA000005	exRNA000008	exRNA000009	exRNA000015	exRNA000016	exRNA000017	exRNA000027	exRNA000028	exRNA000029	exRNA000035	exRNA000036	exRNA000040	exRNA000042	exRNA000043	exRNA000044	exRNA000047	exRNA000050	exRNA000053	exRNA000056	exRNA000058	exRNA000059	exRNA000060	exRNA000061	exRNA000066	exRNA000067	exRNA000077	exRNA000084	exRNA000089	exRNA000091	exRNA000097	exRNA000098	exRNA000110	exRNA000130	exRNA000139	exRNA000145	exRNA000161	exRNA000164	exRNA000165	exRNA000172	exRNA000173	exRNA000183	exRNA000211	exRNA000226	exRNA000250	exRNA000251	exRNA000290	exRNA000311	exRNA000312	exRNA000317	exRNA000326	exRNA000344	exRNA000348	exRNA000394	exRNA000408	exRNA000561	exRNA000565	exRNA000673	exRNA000760	exRNA000822	exRNA000841
0.0	0.0	-0.017384447	0.0	0.0	0.0	0.0	-0.04356249	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	0.5108318	0.0	0.0	-0.076930694	0.0	0.030264162	0.116071865	0.12420926	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	0.021735445	0.0	0.0	-0.023534432	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.017384447	0.0	0.0	0.0	0.0	-0.04356249	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	0.5108318	0.0	0.0	-0.076930694	0.0	0.030264162	0.04425914	0.12420926	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	0.021735445	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.04548257	0.0	0.0	0.0	0.0	0.07787069	0.0	0.0	0.0	0.0	0.0	0.2224113	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	-0.31775331	0.0	0.0	-0.07363576	0.0	0.030264162	0.116071865	0.060518384	0.0	0.0	0.0	0.06811173	0.0	0.0	0.0	-0.052348293	0.0	0.0	-0.023534432	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.16949837	0.0	0.0	0.0	0.0	-0.3839914	0.0	0.0	0.0	0.0	0.0	0.091145046	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	0.32394895	0.0	0.0	-0.076930694	0.0	0.030264162	0.116071865	0.12420926	0.0	0.0	0.0	-0.098451614	0.0	0.0	0.0	0.021735445	0.0	0.0	-0.023534432	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.16949837	0.0	0.0	0.0	0.0	-0.17690197	0.0	0.0	0.0	0.0	0.0	0.091145046	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	0.21003555	0.0	0.0	0.0046306923	0.0	0.030264162	0.04425914	0.12420926	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	-0.18984376	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.04548257	0.0	0.0	0.0	0.0	-0.2506519	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	-0.31775331	0.0	0.0	-0.1477195	0.0	0.030264162	0.04425914	0.060518384	0.0	0.0	0.0	-0.098451614	0.0	0.0	0.0	0.021735445	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.017384447	0.0	0.0	0.0	0.0	0.110334754	0.0	0.0	0.0	0.0	0.0	-0.102962546	0.0	0.0	0.0	0.0	-0.04041727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3056042	0.0	0.0	0.0	0.0	0.0	0.5108318	0.0	0.0	-0.076930694	0.0	0.030264162	0.04425914	0.10389091	0.0	0.0	0.0	-0.02304719	0.0	0.0	0.0	0.021735445	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.04548257	0.0	0.0	0.0	0.0	-0.04356249	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	-0.24573624	0.0	0.0	0.11977233	0.0	-0.34516078	-0.00017289817	0.060518384	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	-0.18984376	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.16949837	0.0	0.0	0.0	0.0	-0.04356249	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	0.0948939	0.0	0.0	0.11977233	0.0	0.030264162	0.04425914	0.12420926	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	-0.18984376	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.04548257	0.0	0.0	0.0	0.0	-0.04356249	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	-0.31775331	0.0	0.0	-0.1477195	0.0	0.030264162	0.04425914	0.060518384	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	0.021735445	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.017384447	0.0	0.0	0.0	0.0	-0.2506519	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	0.20975965	0.0	0.0	-0.1477195	0.0	0.030264162	0.04425914	0.12420926	0.0	0.0	0.0	-0.098451614	0.0	0.0	0.0	0.021735445	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.04548257	0.0	0.0	0.0	0.0	-0.04356249	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	-0.24573624	0.0	0.0	0.24027331	0.0	0.030264162	0.04425914	0.060518384	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	0.0788247	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.44345507	0.0	0.0	0.0	0.0	-0.04356249	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	-0.13056424	0.0	0.0	0.11977233	0.0	0.030264162	0.04425914	0.060518384	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	-0.18984376	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.017384447	0.0	0.0	0.0	0.0	0.01917582	0.0	0.0	0.0	0.0	0.0	-0.102962546	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	0.5108318	0.0	0.0	-0.076930694	0.0	0.030264162	0.04425914	0.12420926	0.0	0.0	0.0	0.06811173	0.0	0.0	0.0	0.021735445	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.04548257	0.0	0.0	0.0	0.0	0.110334754	0.0	0.0	0.0	0.0	0.0	-0.102962546	0.0	0.0	0.0	0.0	-0.04041727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3056042	0.0	0.0	0.0	0.0	0.0	-0.31775331	0.0	0.0	-0.07363576	0.0	0.013341179	-0.16485246	0.040200036	0.0	0.0	0.0	-0.02304719	0.0	0.0	0.0	-0.052348293	0.0	0.0	0.27637923	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.017384447	0.0	0.0	0.0	0.0	-0.2506519	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	0.5108318	0.0	0.0	-0.076930694	0.0	0.013341179	-0.432334	0.12420926	0.0	0.0	0.0	-0.098451614	0.0	0.0	0.0	0.021735445	0.0	0.0	-0.13472778	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.04548257	0.0	0.0	0.0	0.0	0.01917582	0.0	0.0	0.0	0.0	0.0	-0.102962546	0.0	0.0	0.0	0.0	-0.04041727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3056042	0.0	0.0	0.0	0.0	0.0	-0.31775331	0.0	0.0	-0.1477195	0.0	0.030264162	0.04425914	0.040200036	0.0	0.0	0.0	0.06811173	0.0	0.0	0.0	0.021735445	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.017384447	0.0	0.0	0.0	0.0	0.110334754	0.0	0.0	0.0	0.0	0.0	-0.102962546	0.0	0.0	0.0	0.0	-0.04041727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3056042	0.0	0.0	0.0	0.0	0.0	0.5108318	0.0	0.0	-0.076930694	0.0	0.030264162	0.116071865	0.10389091	0.0	0.0	0.0	-0.02304719	0.0	0.0	0.0	0.021735445	0.0	0.0	-0.023534432	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.017384447	0.0	0.0	0.0	0.0	-0.04356249	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044264086	0.0	0.0	0.0	0.0	0.0	0.38029984	0.0	0.0	-0.002846945	0.0	0.030264162	0.04425914	-0.49873954	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	-0.052348293	0.0	0.0	0.04827829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.017384447	0.0	0.0	0.0	0.0	-0.04356249	0.0	0.0	0.0	0.0	0.0	-0.04219446	0.0	0.0	0.0	0.0	-0.0071989587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455369	0.0	0.0	0.0	0.0	0.0	0.39691836	0.0	0.0	0.12513168	0.0	-0.34516078	0.07163983	0.12420926	0.0	0.0	0.0	0.29095563	0.0	0.0	0.0	0.0788247	0.0	0.0	-0.023534432	0.0	0.0	0.0	0.0	0.0	0.0	0.0
